oshpd_id,FacilityName2,CountyName,system,year,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station
106340951,Methodist Hospital of Sacramento,Sacramento,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,48515,29,370,38.46310260,-121.41633170,No,No,12.75862069
106341006,UC Davis Medical Center,Sacramento,University of California,2023,500+,Government,Urban,Teaching,Pneumonia,68326,78,594,38.55443520,-121.45542220,No,No,7.615384615
106341051,Sutter Medical Center – Sacramento,Sacramento,Sutter Health,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,90939,50,1302,38.57090210,-121.46945050,No,No,26.04
106342344,Kaiser Foundation Hospital – South Sacramento,Sacramento,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,107243,53,1309,38.47032700,-121.42307200,No,No,24.69811321
106344029,Mercy Hospital of Folsom,Sacramento,Dignity Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,42886,25,551,38.67050760,-121.14611550,No,No,22.04
106350784,Hazel Hawkins Memorial Hospital,San Benito,N/A,2023,50-99,Government,Rural,Non-Teaching,Pneumonia,22750,18,99,36.83389850,-121.38610550,Yes,No,5.5
106361110,Bear Valley Community Hospital,San Bernardino,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,11418,7,151,34.24648960,-116.88838700,Yes,Yes,21.57142857
106361144,Chino Valley Medical Center,San Bernardino,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,35712,15,350,34.02551590,-117.68600290,No,No,23.33333333
106361166,Montclair Hospital Medical Center,San Bernardino,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,23098,12,221,34.07873640,-117.69600750,No,Yes,18.41666667
106361223,Kaiser Foundation Hospital – Fontana,San Bernardino,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,146799,92,2976,34.07346230,-117.43436600,Yes,No,32.34782609
106361266,Mountains Community Hospital,San Bernardino,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,8274,6,92,34.26543480,-117.16855960,Yes,Yes,15.33333333
106361318,San Antonio Regional Hospital,San Bernardino,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,80169,52,1448,34.10189600,-117.63748200,No,Yes,27.84615385
106361323,Community Hospital of San Bernardino,San Bernardino,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,55451,18,484,34.13131850,-117.32097140,No,Yes,26.88888889
106361339,St. Bernardine Medical Center,San Bernardino,Dignity Health,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,62646,24,594,34.13504970,-117.27725970,No,Yes,24.75
106361343,Providence St. Mary Medical Center,San Bernardino,Providence St. Joseph Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,69276,43,1170,34.54160510,-117.26568270,No,Yes,27.20930233
106361370,Victor Valley Global Medical Center,San Bernardino,"KPC Healthcare, Inc.",2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,31692,16,325,34.52753010,-117.29344380,Yes,Yes,20.3125
106361458,Colorado River Medical Center,San Bernardino,N/A,2023,1-49,Nonprofit,Frontier,Non-Teaching,Pneumonia,4913,4,153,34.83314840,-114.61753950,Yes,Yes,38.25
106362041,Hi-Desert Medical Center,San Bernardino,Tenet Healthcare Corporation,2023,150-199,Investor Owned,Rural,Non-Teaching,Pneumonia,23277,14,328,34.13177270,-116.27418960,Yes,Yes,23.42857143
106364144,Desert Valley Hospital,San Bernardino,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,37600,21,429,34.47228570,-117.29801280,Yes,Yes,20.42857143
106364430,Barstow Community Hospital,San Bernardino,N/A,2023,1-49,Investor Owned,Rural,Non-Teaching,Pneumonia,26615,16,290,34.89217130,-117.01669690,Yes,Yes,18.125
106370028,Kaiser Foundation Hospital – San Marcos,San Diego,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,14965,39,330,33.12981570,-117.17023280,No,No,8.461538462
106370689,Sharp Coronado Hospital and Healthcare Center,San Diego,Sharp Healthcare,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,26681,15,421,32.69444710,-117.16866100,No,Yes,28.06666667
106370694,Sharp Memorial Hospital,San Diego,Sharp Healthcare,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,80990,64,1131,32.79952070,-117.15460270,No,No,17.671875
106370714,Grossmont Hospital,San Diego,Sharp Healthcare,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,89114,74,801,32.78074720,-117.00718400,No,Yes,10.82432432
106370730,Kaiser Foundation Hospital – San Diego – Zion,San Diego,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,117520,114,2587,32.79161330,-117.09540490,No,No,22.69298246
106370744,Scripps Mercy Hospital,San Diego,Scripps Health,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,102135,78,1155,32.75114320,-117.16081290,No,No,14.80769231
106370759,Paradise Valley Hospital,San Diego,Prime Healthcare Services,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,17043,20,124,32.68536670,-117.08207440,Yes,Yes,6.2
106370771,Scripps Memorial Hospital – La Jolla,San Diego,Scripps Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,40287,47,380,32.88515440,-117.22553830,No,No,8.085106383
106370780,Tri-City Medical Center,San Diego,N/A,2023,300-499,Government,Urban,Non-Teaching,Pneumonia,38732,40,440,33.18564840,-117.29043590,No,No,11
106370782,UC San Diego Health Hillcrest – Hillcrest Medical Center,San Diego,University of California,2023,300-499,Government,Urban,Teaching,Pneumonia,61989,86,726,32.75426980,-117.16613500,No,No,8.441860465
106370875,Sharp Chula Vista Medical Center,San Diego,Sharp Healthcare,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,67436,48,836,32.61964990,-117.02326360,No,No,17.41666667
106371394,Scripps Memorial Hospital – Encinitas,San Diego,Scripps Health,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,49014,38,722,33.03751510,-117.28423640,No,No,19
106380857,Kaiser Foundation Hospital – San Francisco,San Francisco,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,33126,30,357,37.78264710,-122.44323780,No,No,11.9
106380933,California Pacific Medical Center – Davies Campus Hospital,San Francisco,Sutter Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,11200,12,113,37.76822200,-122.43459260,No,No,9.416666667
106380939,Priscilla Chan & Mark Zuckerberg San Francisco General Hospital & Trauma Center,San Francisco,N/A,2023,300-499,Government,Urban,Teaching,Pneumonia,45390,59,330,37.75559190,-122.40562900,No,No,5.593220339
106380960,UC San Francisco Health – Saint Francis Hospital,San Francisco,Dignity Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,20887,19,215,37.78937990,-122.41672940,No,No,11.31578947
106380965,UC San Francisco Health – St. Mary's Hospital,San Francisco,Dignity Health,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,11793,12,136,37.77407490,-122.45388930,No,No,11.33333333
106382715,Chinese Hospital,San Francisco,N/A,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,6321,7,106,37.79554060,-122.40912990,No,Yes,15.14285714
106384176,California Pacific Medical Center – Van Ness Campus,San Francisco,Sutter Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,30400,35,356,37.78604060,-122.42274670,No,Yes,10.17142857
106384202,California Pacific Medical Center – Mission Bernal Campus,San Francisco,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,19202,16,199,37.74781410,-122.42152000,No,No,12.4375
106390923,Adventist Health Lodi Memorial,San Joaquin,Adventist Health Systems,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,53139,28,799,38.12146790,-121.28690980,No,Yes,28.53571429
106391010,San Joaquin General Hospital,San Joaquin,N/A,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,42755,24,349,37.88619110,-121.28347970,Yes,Yes,14.54166667
106391042,St. Joseph's Medical Center of Stockton,San Joaquin,Dignity Health,2023,300-499,Investor Owned,Urban,Teaching,Pneumonia,82844,62,932,37.96988310,-121.28866690,Yes,Yes,15.03225806
106391056,Sutter Tracy Community Hospital,San Joaquin,Sutter Health,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,34216,14,413,37.74409490,-121.43387230,No,Yes,29.5
106392287,Doctors Hospital of Manteca,San Joaquin,Tenet Healthcare Corporation,2023,50-99,Investor Owned,Urban,Non-Teaching,Pneumonia,27977,11,280,37.80146300,-121.19691690,No,Yes,25.45454545
106394009,Kaiser Foundation Hospital – Manteca,San Joaquin,Kaiser Foundation Hospitals,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,110121,46,1831,37.79825580,-121.24627230,No,Yes,39.80434783
106400466,Marian Regional Medical Center – Arroyo Grande,San Luis Obispo,Dignity Health,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,27691,18,407,35.11363760,-120.59077220,No,Yes,22.61111111
106400480,French Hospital Medical Center,San Luis Obispo,Dignity Health,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,22308,22,332,35.27796590,-120.65126710,No,Yes,15.09090909
106400524,Adventist Health Sierra Vista,San Luis Obispo,Tenet Healthcare Corporation,2023,150-199,Investor Owned,Rural,Non-Teaching,Pneumonia,20432,11,195,35.29224110,-120.66583400,No,Yes,17.72727273
106400548,Adventist Health Twin Cities,San Luis Obispo,Tenet Healthcare Corporation,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,28067,23,352,35.55604030,-120.71904460,No,No,15.30434783
106410782,San Mateo Medical Center,San Mateo,N/A,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,36783,15,175,37.53074660,-122.29911440,No,No,11.66666667
106410806,Kaiser Foundation Hospital – South San Francisco,San Mateo,Kaiser Foundation Hospitals,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,45814,19,751,37.65920600,-122.43911540,No,No,39.52631579
106410817,AHMC Seton Medical Center,San Mateo,Verity Health System,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,13380,22,123,37.67967140,-122.47436350,No,No,5.590909091
106410852,Mills-Peninsula Medical Center,San Mateo,Sutter Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,43257,26,489,37.59181220,-122.38332960,No,No,18.80769231
106410891,Sequoia Hospital,San Mateo,Dignity Health,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,17158,17,152,37.47984300,-122.25466540,No,No,8.941176471
106414139,Kaiser Foundation Hospital – Redwood City,San Mateo,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,35961,24,578,37.48918820,-122.22427620,No,No,24.08333333
106420483,Goleta Valley Cottage Hospital,Santa Barbara,Cottage Health,2023,1-49,Nonprofit,Urban,Non-Teaching,Pneumonia,24528,20,265,34.43292890,-119.81072290,No,Yes,13.25
106420514,Santa Barbara Cottage Hospital,Santa Barbara,Cottage Health,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,43220,40,511,34.42955560,-119.72432250,No,No,12.775
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,Cottage Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,10143,8,180,34.60235200,-120.12569520,No,Yes,22.5
106430763,El Camino Health,Santa Clara,N/A,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,63151,40,560,37.36923120,-122.07940400,No,No,14
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,53511,35,577,37.25316340,-121.94742210,No,No,16.48571429
106430837,O'Connor Hospital,Santa Clara,Verity Health System,2023,300-499,Government,Urban,Non-Teaching,Pneumonia,57935,25,552,37.32763480,-121.93886720,No,No,22.08
106430905,Stanford Health Care,Santa Clara,Stanford Medicine,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,75391,84,700,37.43307460,-122.17504850,No,No,8.333333333
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,73413,36,913,37.23980410,-121.80025120,No,No,25.36111111
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,2023,50-99,Government,Rural,Non-Teaching,Pneumonia,37712,8,307,37.03671670,-121.57116080,No,No,38.375
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,74166,30,933,37.33623740,-121.99853800,No,No,31.1
106440755,Dominican Hospital,Santa Cruz,Dignity Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,39333,24,348,36.98947300,-121.98441190,No,Yes,14.5
106444013,Watsonville Community Hospital,Santa Cruz,N/A,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,30482,12,198,36.92711900,-121.79253720,Yes,No,16.5
106450936,Mayers Memorial Hospital,Shasta,N/A,2023,100-149,Government,Frontier,Non-Teaching,Pneumonia,3921,6,83,41.02367640,-121.42400810,Yes,Yes,13.83333333
106450940,Shasta Regional Medical Center,Shasta,Prime Healthcare Services,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,23917,27,141,40.58555410,-122.38775730,No,Yes,5.222222222
106450949,Mercy Medical Center – Redding,Shasta,Dignity Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,44717,26,571,40.57195330,-122.39523280,No,Yes,21.96153846
106470871,Mercy Medical Center Mt. Shasta,Siskiyou,Dignity Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,9972,11,124,41.31870050,-122.32092080,Yes,Yes,11.27272727
106480989,Kaiser Foundation Hospital & Rehab Center – Vallejo,Solano,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,59280,51,1099,38.12599880,-122.24722040,No,No,21.54901961
106481094,Sutter Solano Medical Center,Solano,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,26970,13,224,38.13128880,-122.23733730,No,No,17.23076923
106481357,NorthBay Medical Center,Solano,N/A,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,60171,45,641,38.26200910,-122.04734340,No,No,14.24444444
106484044,Kaiser Foundation Hospital – Vacaville,Solano,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,53345,27,953,38.38848170,-121.93925730,No,No,35.2962963
106491001,Petaluma Valley Hospital,Sonoma,Providence St. Joseph Health,2023,50-99,Investor Owned,Urban,Non-Teaching,Pneumonia,17078,15,174,38.25459000,-122.63165370,No,No,11.6
106491064,Providence Santa Rosa Memorial Hospital – Montgomery,Sonoma,Providence St. Joseph Health,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,37181,26,366,38.44375890,-122.70110680,No,Yes,14.07692308
106491076,Sonoma Valley Hospital,Sonoma,N/A,2023,50-99,Government,Urban,Non-Teaching,Pneumonia,8916,8,123,38.28815030,-122.46568760,Yes,No,15.375
106494019,Kaiser Foundation Hospital – Santa Rosa,Sonoma,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,59695,30,784,38.47205820,-122.72855730,No,Yes,26.13333333
106494106,Sutter Santa Rosa Regional Hospital,Sonoma,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,33327,34,406,38.49531600,-122.75236670,No,Yes,11.94117647
106500852,Doctors Medical Center,Stanislaus,Tenet Healthcare Corporation,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,78133,33,497,37.66575000,-120.99731090,No,No,15.06060606
106500867,Emanuel Medical Center,Stanislaus,Tenet Healthcare Corporation,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,53627,32,622,37.51151620,-120.83783390,No,No,19.4375
106500939,Memorial Medical Center – Modesto,Stanislaus,Sutter Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,72883,38,892,37.66864720,-120.97463620,No,No,23.47368421
106500967,Oak Valley Hospital District,Stanislaus,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,19293,12,197,37.75685510,-120.86124830,Yes,No,16.41666667
106521041,St. Elizabeth Community Hospital,Tehama,Dignity Health,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,29405,14,301,40.14845370,-122.21965190,Yes,Yes,21.5
106540734,Kaweah Health Medical Center,Tulare,Kaweah Health,2023,300-499,Government,Urban,Teaching,Pneumonia,71708,73,762,36.32857200,-119.29495820,Yes,Yes,10.43835616
106540798,Sierra View Medical Center,Tulare,N/A,2023,150-199,Government,Rural,Non-Teaching,Pneumonia,32931,24,1008,36.06908320,-119.02735340,Yes,Yes,42
106540816,Adventist Health Tulare,Tulare,Adventist Health Systems,2023,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,30538,15,380,36.22111680,-119.33853330,Yes,Yes,25.33333333
106554011,Adventist Health Sonora – Greenley,Tuolumne,Adventist Health Systems,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,31354,18,500,37.97735820,-120.37111580,Yes,Yes,27.77777778
106560481,Ventura County Medical Center,Ventura,County of Ventura,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,45896,35,313,34.27737690,-119.25323470,No,No,8.942857143
106560492,Los Robles Hospital & Medical Center,Ventura,HCA Healthcare Corporation,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,42325,27,399,34.20677960,-118.88308980,No,No,14.77777778
106560501,Community Memorial Hospital – Ojai,Ventura,N/A,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,8546,6,135,34.44289960,-119.26432050,No,No,22.5
106560508,St. John's Hospital Camarillo,Ventura,Dignity Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,24983,14,370,34.24436790,-119.01952190,No,No,26.42857143
106560525,Adventist Health Simi Valley,Ventura,Adventist Health Systems,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,38886,18,568,34.28919940,-118.74494420,No,No,31.55555556
106560529,St. John's Regional Medical Center,Ventura,Dignity Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,49925,31,526,34.21630220,-119.15581020,No,Yes,16.96774194
106571086,Woodland Memorial Hospital,Yolo,Dignity Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,25430,22,317,38.66402590,-121.79208200,No,Yes,14.40909091
106574010,Sutter Davis Hospital,Yolo,Sutter Health,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,32229,23,385,38.56268850,-121.77068360,No,Yes,16.73913043
106580996,Adventist Health and Rideout,Yuba,Adventist Health Systems,2023,200-299,Nonprofit,Rural,Non-Teaching,Pneumonia,60131,44,396,39.13815010,-121.59423320,Yes,Yes,9
106010735,Alameda Hospital,Alameda,Alameda Health System,2021,100-149,Government,Urban,Non-Teaching,Pneumonia,11185,12,96,37.76266000,-122.25399100,No,No,8
106010739,Alta Bates Summit Medical Center – Alta Bates Campus,Alameda,Sutter Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,27058,22,210,37.85645000,-122.25743000,No,No,9.545454545
106010776,UC San Francisco Benioff Children's Hospital Oakland,Alameda,N/A,2021,150-199,Nonprofit,Urban,Teaching,Pneumonia,26503,40,55,37.83722000,-122.26747000,No,No,1.375
106010846,Highland Hospital,Alameda,Alameda Health System,2021,200-299,Government,Urban,Non-Teaching,Pneumonia,64069,65,415,37.79925000,-122.23138000,No,No,6.384615385
106010937,Alta Bates Summit Medical Center,Alameda,Sutter Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,28307,30,413,37.82106000,-122.26257000,No,No,13.76666667
106010987,Washington Hospital – Fremont,Alameda,N/A,2021,300-499,Government,Urban,Non-Teaching,Pneumonia,37111,39,294,37.55847000,-121.98006000,No,No,7.538461538
106014132,Kaiser Foundation Hospital – Fremont,Alameda,Kaiser Foundation Hospitals,2021,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,32627,18,830,37.55055000,-121.97483000,No,No,46.11111111
106014233,Eden Medical Center,Alameda,Sutter Health,2021,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,27691,22,339,37.69837690,-122.08740550,No,No,15.40909091
106014326,Kaiser Foundation Hospital – Oakland/Richmond,Alameda,Kaiser Foundation Hospitals,2021,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,101906,80,1504,37.82402000,-122.25791000,No,No,18.8
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,2021,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,59463,40,1418,37.70611000,-122.16917000,No,No,35.45
